End_Time,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather,Weather_Year,Weather_Month,Weather_Day,Wind_Direction_CALM,Wind_Direction_E,Wind_Direction_ENE,Wind_Direction_ESE,Wind_Direction_East,Wind_Direction_N,Wind_Direction_NE,Wind_Direction_NNE,Wind_Direction_NNW,Wind_Direction_NW,Wind_Direction_North,Wind_Direction_S,Wind_Direction_SE,Wind_Direction_SSE,Wind_Direction_SSW,Wind_Direction_SW,Wind_Direction_South,Wind_Direction_VAR,Wind_Direction_Variable,Wind_Direction_W,Wind_Direction_WNW,Wind_Direction_WSW,Wind_Direction_West,Weather_Day_of_Week_Friday,Weather_Day_of_Week_Monday,Weather_Day_of_Week_Saturday,Weather_Day_of_Week_Sunday,Weather_Day_of_Week_Thursday,Weather_Day_of_Week_Tuesday,Weather_Day_of_Week_Wednesday,Severity
1403,0.207,72.0,84.0,27.82,10.0,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,180.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1073,0.155,48.0,80.0,29.55,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,60.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
397,0.0,56.0,80.0,29.94,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2020,3,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1428,0.388,58.0,97.0,29.58,8.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,120.0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,5,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
57,3.342,46.0,92.0,30.11,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,165.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
745,1.091,41.0,86.0,29.9,1.8,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,360.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
938,0.071,81.0,32.0,29.81,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.85,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
531,0.06,78.0,58.0,29.54,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,1,75.01666666666667,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
855,0.079,78.0,65.0,29.93,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.03333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
1119,0.267,70.0,53.0,29.28,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,98.65,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
374,0.206,46.0,62.0,29.8,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.783333333333335,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1065,1.873,91.0,46.0,29.57,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,300.0,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2022,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1072,0.975,74.0,19.0,28.64,6.0,14.0,0.0,0,0,1,0,0,0,0,0,0,0,0,299.45,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1094,0.564,30.0,43.0,29.14,10.0,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,192.28333333333333,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
637,0.41,60.0,83.0,29.68,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,1,150.51666666666668,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
900,0.1,75.0,76.0,28.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,157.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1325,0.0,28.0,80.0,30.1,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,180.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1187,0.088,52.0,34.0,30.18,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,385.18333333333334,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
1181,0.119,77.0,61.0,28.85,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,143.85,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
852,2.023,82.0,42.0,28.79,10.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,60.0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
675,0.061,48.0,100.0,28.62,0.25,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,126.8,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2022,3,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
764,0.183,81.0,65.0,29.46,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,202.26666666666668,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,7,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
563,0.0,26.0,66.0,29.71,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,34.18333333333333,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,11,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1396,0.8340000000000001,47.0,90.0,29.21,5.0,3.0,0.02,0,0,0,0,0,0,0,0,0,0,0,75.0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
479,0.383,27.0,100.0,28.99,0.75,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1052.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2021,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
638,0.409,77.0,60.0,29.83,10.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.41666666666667,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
808,1.46,68.0,76.0,29.19,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,320.0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
715,0.976,40.0,39.0,25.18,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,125.38333333333334,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
143,0.069,80.0,60.0,27.8,10.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,395.4166666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1312,3.119999885559082,55.0,80.0,29.16,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,45.083333333333336,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
817,3.478,53.0,43.0,29.33,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.36666666666666,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1082,0.064,56.0,40.0,29.99,10.0,21.0,0.0,0,0,1,0,0,0,0,0,1,0,1,15.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
802,0.422,66.0,93.0,29.72,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,105.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
536,1.8999999761581416,69.0,81.0,29.01,10.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,74.15,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
978,0.8390000000000001,26.0,78.0,20.86,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,80.45,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1232,0.893,47.0,41.0,27.86,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,120.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2023,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
591,0.035,78.0,45.0,29.58,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
181,0.035,34.0,73.0,29.66,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,187.3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2023,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
16,2.6060000000000003,51.0,68.0,27.97,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.9,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1162,0.259,80.0,69.0,29.46,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.48333333333332,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
123,0.488,50.0,100.0,29.27,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,30.0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
191,0.867,19.0,86.0,28.9,3.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.01666666666667,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2021,1,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1131,0.053,87.0,61.0,29.34,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,175.36666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1297,1.058,44.0,37.0,29.97,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,1,64.96666666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
674,0.091,80.0,69.0,29.1,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,45.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2020,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1050,0.508,66.0,56.0,29.12,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,45.0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
1209,0.037,63.0,14.0,29.33,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,128.58333333333334,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2023,3,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
783,0.675,85.0,53.0,28.41,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,299.21666666666664,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,8,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
945,0.485,73.0,100.0,29.28,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,250.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2022,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1328,0.023,42.0,58.0,29.65,10.0,9.0,0.0,0,0,1,0,0,0,0,0,1,0,0,114.11666666666666,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
203,0.46,71.0,91.0,30.15,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,78.91666666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
208,0.176,35.0,96.0,28.68,3.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,125.4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,12,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1160,0.691,53.0,45.0,29.85,10.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
608,3.470000028610228,77.0,82.0,29.63,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,161.0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
974,0.828,40.0,65.0,27.68,10.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,60.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2023,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1182,0.151,27.0,72.0,29.94,10.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,75.01666666666667,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
1113,0.249,72.0,28.0,29.8,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,326.5833333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
190,0.139,41.0,67.0,30.19,10.0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,105.0,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,12,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
899,0.542,61.0,55.0,30.04,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,134.13333333333333,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1257,0.074,66.0,24.0,29.19,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,82.98333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
1055,0.125,19.0,85.0,26.89,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1490.9,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
629,0.727,25.0,92.0,30.46,1.2,19.6,0.0,0,0,0,0,1,0,0,0,0,0,0,29.866666666666667,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2018,11,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
645,0.011,75.0,61.0,28.76,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,232.0,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2022,8,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
867,0.467,37.0,24.0,30.03,10.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,1,28.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
1355,1.830000042915344,79.0,39.0,29.79,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.11666666666667,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
60,1.399,48.0,86.0,29.19,8.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.166666666666668,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
930,1.283,36.0,81.0,29.51,10.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,157.28333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
855,0.291,66.0,43.0,29.07,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,117.0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,11,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
596,0.382,48.0,96.0,30.0,1.5,6.9,0.5,0,0,0,0,1,0,0,1,0,0,0,360.0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2018,5,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
863,1.5319999999999998,71.0,23.0,28.75,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,120.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1313,0.263,76.0,36.0,28.67,10.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,49.96666666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
152,0.501,88.0,43.0,29.97,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,27.7,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
947,0.01,90.0,40.0,29.66,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,1,163.85,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
801,0.579,81.0,45.0,28.66,5.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,117.01666666666668,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
1040,0.343,53.0,100.0,29.38,2.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,121.43333333333334,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
858,0.024,45.0,81.0,30.13,10.0,7.0,0.0,0,0,1,0,0,0,0,0,0,0,1,327.0833333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
826,0.16,48.9,93.0,29.51,0.2,8.1,0.01,0,0,0,0,0,0,0,0,0,0,0,29.316666666666663,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,12,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1266,0.243,25.0,55.0,29.38,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.05,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
0,0.953,48.0,96.0,29.85,4.0,7.0,0.06,0,0,0,0,0,0,0,0,0,0,0,179.36666666666667,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
177,0.629,63.0,81.0,30.14,10.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,78.75,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1121,1.7,86.0,49.0,29.13,10.0,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,120.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
156,0.82,25.0,71.0,27.32,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,123.01666666666668,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,12,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1199,0.234,69.0,31.0,29.01,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,28.583333333333332,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
